"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 03- 14","8,161.42","8,158.27","8,218.07","8,153.69","62.29M","0.29%"
"2024- 03- 13","8,137.58","8,104.34","8,156.64","8,090.31","63.15M","0.62%"
"2024- 03- 12","8,087.48","8,052.16","8,094.07","8,000.23","68.92M","0.84%"
"2024- 03- 11","8,019.73","7,985.37","8,025.41","7,984.06","50.59M","-0.10%"
"2024- 03- 08","8,028.01","8,018.10","8,048.09","8,008.04","50.76M","0.15%"
"2024- 03- 07","8,016.22","7,925.41","8,029.37","7,905.41","63.19M","0.77%"
"2024- 03- 06","7,954.74","7,925.79","7,969.45","7,919.37","53.37M","0.28%"
"2024- 03- 05","7,932.82","7,946.89","7,963.96","7,923.71","49.95M","-0.30%"
"2024- 03- 04","7,956.41","7,934.35","7,956.41","7,916.71","44.55M","0.28%"
"2024- 03- 01","7,934.17","7,950.66","7,964.78","7,900.48","51.11M","0.09%"
"2024- 02- 29","7,927.43","7,972.86","7,977.68","7,927.43","108.53M","-0.34%"
"2024- 02- 28","7,954.39","7,947.23","7,956.73","7,931.67","52.76M","0.08%"
"2024- 02- 27","7,948.40","7,926.68","7,955.48","7,917.08","50.40M","0.23%"
"2024- 02- 26","7,929.82","7,950.15","7,953.15","7,922.89","50.92M","-0.46%"
"2024- 02- 23","7,966.68","7,921.95","7,976.40","7,907.84","56.24M","0.70%"
"2024- 02- 22","7,911.60","7,875.88","7,923.96","7,855.01","69.99M","1.27%"
"2024- 02- 21","7,812.09","7,802.04","7,821.93","7,788.68","56.41M","0.22%"
"2024- 02- 20","7,795.22","7,764.50","7,804.54","7,757.49","58.21M","0.34%"
"2024- 02- 19","7,768.55","7,742.87","7,769.13","7,727.96","40.79M","0.00%"
"2024- 02- 16","7,768.18","7,774.39","7,800.91","7,756.58","62.29M","0.32%"
"2024- 02- 15","7,743.42","7,724.49","7,752.35","7,724.49","70.69M","0.86%"
"2024- 02- 14","7,677.35","7,610.06","7,681.03","7,610.06","53.51M","0.68%"
"2024- 02- 13","7,625.31","7,689.05","7,691.19","7,598.02","61.42M","-0.84%"
"2024- 02- 12","7,689.80","7,674.14","7,693.08","7,663.38","54.10M","0.55%"
"2024- 02- 09","7,647.52","7,652.45","7,668.19","7,617.74","65.85M","-0.24%"
"2024- 02- 08","7,665.63","7,628.60","7,685.46","7,607.46","76.65M","0.71%"
"2024- 02- 07","7,611.26","7,632.84","7,652.85","7,610.18","62.95M","-0.36%"
"2024- 02- 06","7,638.97","7,634.19","7,641.63","7,592.09","56.89M","0.65%"
"2024- 02- 05","7,589.96","7,591.77","7,606.12","7,558.23","51.73M","-0.03%"
"2024- 02- 02","7,592.26","7,624.45","7,644.13","7,588.50","54.02M","0.05%"
"2024- 02- 01","7,588.75","7,590.15","7,620.93","7,570.07","74.00M","-0.89%"
"2024- 01- 31","7,656.75","7,691.66","7,702.95","7,653.45","66.99M","-0.27%"
"2024- 01- 30","7,677.47","7,660.65","7,686.03","7,644.73","49.66M","0.48%"
"2024- 01- 29","7,640.81","7,643.04","7,649.19","7,620.53","55.59M","0.09%"
"2024- 01- 26","7,634.14","7,555.05","7,645.74","7,553.65","67.45M","2.28%"
"2024- 01- 25","7,464.20","7,448.05","7,466.27","7,410.89","48.43M","0.11%"
"2024- 01- 24","7,455.64","7,414.76","7,466.92","7,403.87","58.53M","0.91%"
"2024- 01- 23","7,388.04","7,449.38","7,449.38","7,373.22","50.06M","-0.34%"
"2024- 01- 22","7,413.25","7,436.61","7,453.21","7,390.68","47.90M","0.56%"
"2024- 01- 19","7,371.64","7,446.82","7,446.82","7,350.68","51.57M","-0.40%"
"2024- 01- 18","7,401.35","7,346.71","7,409.64","7,326.45","51.15M","1.13%"
"2024- 01- 17","7,318.69","7,313.26","7,323.25","7,281.10","59.43M","-1.07%"
"2024- 01- 16","7,398.00","7,364.11","7,399.29","7,343.52","49.82M","-0.18%"
"2024- 01- 15","7,411.68","7,467.80","7,479.27","7,401.07","40.57M","-0.72%"
"2024- 01- 12","7,465.14","7,412.68","7,478.66","7,408.46","50.30M","1.05%"
"2024- 01- 11","7,387.62","7,466.11","7,479.42","7,382.88","57.82M","-0.52%"
"2024- 01- 10","7,426.08","7,428.26","7,454.32","7,409.53","43.70M","-0.01%"
"2024- 01- 09","7,426.62","7,457.26","7,460.18","7,400.62","45.16M","-0.32%"
"2024- 01- 08","7,450.24","7,406.24","7,451.17","7,376.20","37.43M","0.40%"
"2024- 01- 05","7,420.69","7,398.40","7,441.10","7,350.30","43.82M","-0.40%"
"2024- 01- 04","7,450.63","7,419.85","7,455.37","7,410.18","51.88M","0.52%"
"2024- 01- 03","7,411.86","7,522.81","7,532.60","7,380.06","63.69M","-1.58%"
"2024- 01- 02","7,530.86","7,577.33","7,610.10","7,482.06","43.44M","-0.16%"
"2023- 12- 29","7,543.18","7,547.53","7,569.92","7,530.93","27.80M","0.11%"
"2023- 12- 28","7,535.16","7,591.85","7,593.96","7,531.71","31.28M","-0.48%"
"2023- 12- 27","7,571.82","7,580.97","7,603.27","7,560.54","31.60M","0.04%"
"2023- 12- 22","7,568.82","7,560.97","7,589.00","7,557.58","31.76M","-0.03%"
"2023- 12- 21","7,571.40","7,557.16","7,574.71","7,537.81","36.20M","-0.16%"
"2023- 12- 20","7,583.43","7,595.25","7,604.96","7,552.29","43.86M","0.12%"
"2023- 12- 19","7,574.67","7,560.57","7,579.86","7,553.08","48.69M","0.08%"
"2023- 12- 18","7,568.86","7,563.31","7,580.64","7,548.18","53.71M","-0.37%"
"2023- 12- 15","7,596.91","7,607.92","7,641.91","7,587.68","134.49M","0.28%"
"2023- 12- 14","7,575.85","7,626.54","7,653.99","7,547.00","91.15M","0.59%"
"2023- 12- 13","7,531.22","7,542.10","7,579.25","7,529.11","62.23M","-0.16%"
"2023- 12- 12","7,543.55","7,557.32","7,582.47","7,542.53","51.47M","-0.11%"
"2023- 12- 11","7,551.53","7,534.23","7,559.95","7,527.58","50.14M","0.33%"
"2023- 12- 08","7,526.55","7,441.00","7,545.68","7,437.97","59.30M","1.32%"
"2023- 12- 07","7,428.52","7,424.82","7,436.95","7,415.66","52.25M","-0.10%"
"2023- 12- 06","7,435.99","7,400.21","7,455.00","7,384.99","60.29M","0.66%"
"2023- 12- 05","7,386.99","7,320.49","7,392.64","7,320.49","57.28M","0.74%"
"2023- 12- 04","7,332.59","7,331.80","7,354.32","7,313.71","46.58M","-0.18%"
"2023- 12- 01","7,346.15","7,336.55","7,360.10","7,313.19","53.50M","0.48%"
"2023- 11- 30","7,310.77","7,276.87","7,321.47","7,255.04","126.88M","0.59%"
"2023- 11- 29","7,267.64","7,241.41","7,296.40","7,241.41","53.87M","0.24%"
"2023- 11- 28","7,250.13","7,230.74","7,253.42","7,213.74","42.47M","-0.21%"
"2023- 11- 27","7,265.49","7,292.91","7,307.67","7,265.49","38.50M","-0.37%"
"2023- 11- 24","7,292.80","7,275.00","7,298.91","7,268.58","37.99M","0.20%"
"2023- 11- 23","7,277.93","7,274.25","7,285.29","7,263.67","31.47M","0.24%"
"2023- 11- 22","7,260.73","7,252.01","7,274.77","7,243.83","40.26M","0.43%"
"2023- 11- 21","7,229.45","7,231.04","7,248.06","7,214.39","39.93M","-0.24%"
"2023- 11- 20","7,246.93","7,242.40","7,267.04","7,236.02","41.81M","0.18%"
"2023- 11- 17","7,233.91","7,196.69","7,246.72","7,196.69","63.67M","0.91%"
"2023- 11- 16","7,168.40","7,203.96","7,210.01","7,168.40","53.81M","-0.57%"
"2023- 11- 15","7,209.61","7,214.69","7,245.37","7,198.91","73.27M","0.33%"
"2023- 11- 14","7,185.68","7,098.72","7,207.77","7,083.23","65.73M","1.39%"
"2023- 11- 13","7,087.06","7,069.88","7,103.67","7,056.09","48.08M","0.60%"
"2023- 11- 10","7,045.04","7,079.40","7,083.12","7,006.09","54.10M","-0.96%"
"2023- 11- 09","7,113.66","7,043.88","7,122.51","7,025.61","55.00M","1.13%"
"2023- 11- 08","7,034.16","6,951.48","7,068.04","6,950.95","52.40M","0.69%"
"2023- 11- 07","6,986.23","6,970.66","7,011.79","6,963.88","55.27M","-0.39%"
"2023- 11- 06","7,013.73","7,066.18","7,069.66","7,006.53","49.09M","-0.48%"
"2023- 11- 03","7,047.50","7,084.51","7,086.71","7,046.86","67.59M","-0.19%"
"2023- 11- 02","7,060.69","6,991.45","7,097.39","6,982.04","67.51M","1.85%"
"2023- 11- 01","6,932.63","6,914.32","6,954.84","6,873.55","50.43M","0.68%"
"2023- 10- 31","6,885.65","6,840.73","6,903.20","6,831.67","66.34M","0.89%"
"2023- 10- 30","6,825.07","6,826.95","6,854.60","6,809.84","59.56M","0.44%"
"2023- 10- 27","6,795.38","6,898.98","6,898.98","6,784.62","68.76M","-1.36%"
"2023- 10- 26","6,888.96","6,835.53","6,915.24","6,825.59","71.58M","-0.38%"
"2023- 10- 25","6,915.07","6,859.69","6,927.27","6,846.51","69.11M","0.31%"
"2023- 10- 24","6,893.65","6,865.10","6,909.08","6,833.91","58.81M","0.63%"
"2023- 10- 23","6,850.47","6,820.25","6,855.93","6,773.82","53.04M","0.50%"
"2023- 10- 20","6,816.22","6,850.13","6,880.64","6,816.17","79.13M","-1.52%"
"2023- 10- 19","6,921.37","6,918.08","6,938.31","6,875.77","62.44M","-0.64%"
"2023- 10- 18","6,965.99","7,021.13","7,045.18","6,954.10","49.96M","-0.91%"
"2023- 10- 17","7,029.70","7,016.25","7,051.18","6,969.07","44.93M","0.11%"
"2023- 10- 16","7,022.19","7,029.75","7,048.34","6,963.02","51.42M","0.27%"
"2023- 10- 13","7,003.53","7,097.15","7,108.76","6,997.48","67.41M","-1.42%"
"2023- 10- 12","7,104.53","7,175.77","7,182.30","7,097.53","51.30M","-0.37%"
"2023- 10- 11","7,131.21","7,090.18","7,166.50","7,080.01","59.89M","-0.44%"
"2023- 10- 10","7,162.43","7,086.72","7,170.32","7,085.13","62.23M","2.01%"
"2023- 10- 09","7,021.40","7,041.38","7,057.81","6,980.33","52.19M","-0.55%"
"2023- 10- 06","7,060.15","7,022.07","7,064.44","6,981.49","60.66M","0.88%"
"2023- 10- 05","6,998.25","7,009.82","7,025.50","6,970.59","62.85M","0.02%"
"2023- 10- 04","6,996.73","6,959.52","7,050.69","6,948.03","53.55M","0.00%"
"2023- 10- 03","6,997.05","7,031.59","7,075.49","6,989.77","60.27M","-1.01%"
"2023- 10- 02","7,068.16","7,164.05","7,197.00","7,035.65","54.17M","-0.94%"
"2023- 09- 29","7,135.06","7,152.30","7,204.96","7,135.06","62.31M","0.26%"
"2023- 09- 28","7,116.24","7,068.03","7,117.33","7,042.74","53.88M","0.63%"
"2023- 09- 27","7,071.79","7,070.39","7,106.37","7,053.11","52.63M","-0.03%"
"2023- 09- 26","7,074.02","7,083.86","7,095.46","7,033.83","49.37M","-0.70%"
"2023- 09- 25","7,123.88","7,157.23","7,199.95","7,087.63","50.38M","-0.85%"
"2023- 09- 22","7,184.82","7,157.39","7,203.97","7,133.65","53.60M","-0.40%"
"2023- 09- 21","7,213.90","7,252.41","7,270.06","7,199.11","60.32M","-1.59%"
"2023- 09- 20","7,330.79","7,278.92","7,351.29","7,272.68","58.76M","0.67%"
"2023- 09- 19","7,282.12","7,250.05","7,306.02","7,247.02","53.26M","0.08%"
"2023- 09- 18","7,276.14","7,353.55","7,353.55","7,255.03","73.47M","-1.39%"
"2023- 09- 15","7,378.82","7,381.32","7,435.36","7,366.21","154.93M","0.96%"
"2023- 09- 14","7,308.67","7,216.08","7,323.68","7,184.25","68.70M","1.19%"
"2023- 09- 13","7,222.57","7,224.62","7,249.34","7,184.56","53.76M","-0.42%"
"2023- 09- 12","7,252.88","7,290.62","7,297.87","7,241.99","49.02M","-0.35%"
"2023- 09- 11","7,278.27","7,275.37","7,316.50","7,253.65","45.37M","0.52%"
"2023- 09- 08","7,240.77","7,219.91","7,246.74","7,136.56","45.10M","0.62%"
"2023- 09- 07","7,196.10","7,165.98","7,240.72","7,165.98","50.97M","0.03%"
"2023- 09- 06","7,194.09","7,217.44","7,221.44","7,168.84","51.00M","-0.84%"
"2023- 09- 05","7,254.72","7,241.20","7,288.35","7,183.80","51.49M","-0.34%"
"2023- 09- 04","7,279.51","7,332.20","7,358.89","7,267.25","34.35M","-0.24%"
"2023- 09- 01","7,296.77","7,310.68","7,358.53","7,294.49","45.90M","-0.27%"
"2023- 08- 31","7,316.70","7,372.65","7,386.95","7,316.70","97.99M","-0.65%"
"2023- 08- 30","7,364.40","7,396.14","7,405.45","7,321.35","37.84M","-0.12%"
"2023- 08- 29","7,373.43","7,345.57","7,378.05","7,322.45","47.51M","0.67%"
"2023- 08- 28","7,324.71","7,294.34","7,340.35","7,261.50","35.23M","1.32%"
"2023- 08- 25","7,229.60","7,199.59","7,287.56","7,196.84","32.96M","0.21%"
"2023- 08- 24","7,214.46","7,309.61","7,343.77","7,210.00","37.45M","-0.44%"
"2023- 08- 23","7,246.62","7,265.98","7,295.36","7,224.07","39.13M","0.08%"
"2023- 08- 22","7,240.88","7,227.10","7,293.63","7,223.07","39.82M","0.59%"
"2023- 08- 21","7,198.06","7,165.07","7,259.32","7,165.07","39.85M","0.47%"
"2023- 08- 18","7,164.11","7,163.21","7,172.99","7,092.72","49.42M","-0.38%"
"2023- 08- 17","7,191.74","7,229.06","7,261.90","7,183.50","44.49M","-0.94%"
"2023- 08- 16","7,260.25","7,246.73","7,301.11","7,241.10","35.67M","-0.10%"
"2023- 08- 15","7,267.70","7,355.08","7,357.71","7,236.56","36.01M","-1.10%"
"2023- 08- 14","7,348.84","7,326.78","7,371.93","7,309.94","37.85M","0.12%"
"2023- 08- 11","7,340.19","7,391.25","7,406.89","7,317.76","45.99M","-1.26%"
"2023- 08- 10","7,433.62","7,373.55","7,464.79","7,368.95","55.46M","1.52%"
"2023- 08- 09","7,322.04","7,351.02","7,381.38","7,317.38","49.54M","0.72%"
"2023- 08- 08","7,269.47","7,271.05","7,325.73","7,219.12","59.93M","-0.69%"
"2023- 08- 07","7,319.76","7,290.37","7,330.24","7,269.48","40.39M","0.06%"
"2023- 08- 04","7,315.07","7,286.98","7,323.19","7,244.19","67.38M","0.75%"
"2023- 08- 03","7,260.53","7,256.06","7,271.83","7,213.87","70.02M","-0.72%"
"2023- 08- 02","7,312.84","7,312.91","7,377.01","7,287.04","66.10M","-1.26%"
"2023- 08- 01","7,406.08","7,478.10","7,499.53","7,403.16","53.83M","-1.22%"
"2023- 07- 31","7,497.78","7,473.12","7,526.05","7,464.65","60.79M","0.29%"
"2023- 07- 28","7,476.47","7,449.20","7,498.94","7,416.20","68.28M","0.15%"
"2023- 07- 27","7,465.24","7,358.66","7,477.11","7,340.03","81.04M","2.05%"
"2023- 07- 26","7,315.07","7,363.54","7,369.07","7,251.02","61.67M","-1.35%"
"2023- 07- 25","7,415.45","7,449.94","7,450.37","7,401.83","46.59M","-0.16%"
"2023- 07- 24","7,427.31","7,405.66","7,435.93","7,390.82","42.72M","-0.07%"
"2023- 07- 21","7,432.77","7,389.51","7,433.31","7,379.62","50.21M","0.65%"
"2023- 07- 20","7,384.91","7,302.22","7,391.45","7,301.12","52.03M","0.79%"
"2023- 07- 19","7,326.94","7,369.80","7,382.89","7,317.54","44.83M","0.11%"
"2023- 07- 18","7,319.18","7,280.19","7,326.72","7,275.52","36.85M","0.38%"
"2023- 07- 17","7,291.66","7,314.17","7,332.50","7,268.73","35.65M","-1.12%"
"2023- 07- 14","7,374.54","7,353.92","7,403.15","7,353.92","38.96M","0.06%"
"2023- 07- 13","7,369.80","7,346.56","7,409.01","7,335.61","53.76M","0.50%"
"2023- 07- 12","7,333.01","7,241.06","7,348.06","7,231.33","60.35M","1.57%"
"2023- 07- 11","7,220.01","7,176.18","7,244.96","7,172.14","43.94M","1.07%"
"2023- 07- 10","7,143.69","7,082.46","7,173.65","7,082.46","41.30M","0.45%"
"2023- 07- 07","7,111.88","7,098.75","7,151.07","7,052.77","55.69M","0.42%"
"2023- 07- 06","7,082.29","7,239.90","7,240.20","7,065.26","83.22M","-3.13%"
"2023- 07- 05","7,310.81","7,327.78","7,352.12","7,294.60","60.27M","-0.80%"
"2023- 07- 04","7,369.93","7,390.91","7,401.46","7,368.97","38.12M","-0.23%"
"2023- 07- 03","7,386.70","7,415.17","7,426.60","7,386.70","46.76M","-0.18%"
"2023- 06- 30","7,400.06","7,339.89","7,419.36","7,337.28","84.28M","1.19%"
"2023- 06- 29","7,312.73","7,295.76","7,349.18","7,288.65","60.93M","0.36%"
"2023- 06- 28","7,286.32","7,250.68","7,292.89","7,250.68","53.59M","0.98%"
"2023- 06- 27","7,215.58","7,212.83","7,236.21","7,161.72","49.89M","0.43%"
"2023- 06- 26","7,184.35","7,175.88","7,203.46","7,105.72","52.61M","0.29%"
"2023- 06- 23","7,163.42","7,165.38","7,193.78","7,128.64","51.94M","-0.55%"
"2023- 06- 22","7,203.28","7,194.26","7,206.89","7,145.06","53.70M","-0.79%"
"2023- 06- 21","7,260.97","7,273.89","7,297.85","7,246.86","48.41M","-0.46%"
"2023- 06- 20","7,294.17","7,303.24","7,322.57","7,281.12","55.85M","-0.27%"
"2023- 06- 19","7,314.05","7,353.31","7,362.44","7,302.63","51.93M","-1.01%"
"2023- 06- 16","7,388.65","7,312.07","7,403.88","7,297.73","170.73M","1.34%"
"2023- 06- 15","7,290.91","7,304.97","7,313.47","7,246.33","60.42M","-0.51%"
"2023- 06- 14","7,328.53","7,290.94","7,358.99","7,288.46","66.15M","0.52%"
"2023- 06- 13","7,290.80","7,290.31","7,308.00","7,244.42","65.50M","0.56%"
"2023- 06- 12","7,250.35","7,250.15","7,283.33","7,237.85","56.91M","0.52%"
"2023- 06- 09","7,213.14","7,230.95","7,239.52","7,185.26","57.29M","-0.12%"
"2023- 06- 08","7,222.15","7,196.22","7,236.15","7,184.19","51.06M","0.27%"
"2023- 06- 07","7,202.79","7,198.24","7,227.59","7,170.94","50.82M","-0.09%"
"2023- 06- 06","7,209.00","7,189.63","7,219.37","7,175.60","53.48M","0.11%"
"2023- 06- 05","7,200.91","7,294.81","7,294.81","7,193.37","54.50M","-0.96%"
"2023- 06- 02","7,270.69","7,181.80","7,278.00","7,179.31","71.14M","1.87%"
"2023- 06- 01","7,137.43","7,139.39","7,171.60","7,090.46","58.14M","0.55%"
"2023- 05- 31","7,098.70","7,136.17","7,185.13","7,083.60","214.68M","-1.54%"
"2023- 05- 30","7,209.75","7,279.88","7,296.38","7,195.38","69.22M","-1.29%"
"2023- 05- 29","7,303.81","7,352.93","7,356.57","7,292.11","33.46M","-0.21%"
"2023- 05- 26","7,319.18","7,256.50","7,334.31","7,208.44","58.22M","1.24%"
"2023- 05- 25","7,229.27","7,261.05","7,261.05","7,197.40","59.44M","-0.33%"
"2023- 05- 24","7,253.46","7,306.14","7,308.59","7,223.58","77.51M","-1.70%"
"2023- 05- 23","7,378.71","7,457.18","7,459.37","7,378.71","65.79M","-1.33%"
"2023- 05- 22","7,478.16","7,467.93","7,493.38","7,452.69","57.44M","-0.18%"
"2023- 05- 19","7,491.96","7,469.78","7,523.56","7,463.96","67.97M","0.61%"
"2023- 05- 18","7,446.89","7,440.75","7,481.78","7,426.39","59.99M","0.64%"
"2023- 05- 17","7,399.44","7,378.83","7,422.58","7,354.54","57.78M","-0.09%"
"2023- 05- 16","7,406.01","7,394.85","7,427.57","7,377.81","61.26M","-0.16%"
"2023- 05- 15","7,418.21","7,443.38","7,455.63","7,397.86","48.64M","0.05%"
"2023- 05- 12","7,414.85","7,420.41","7,463.70","7,395.60","58.34M","0.45%"
"2023- 05- 11","7,381.78","7,383.58","7,436.94","7,333.92","64.31M","0.28%"
"2023- 05- 10","7,361.20","7,403.62","7,416.32","7,337.66","75.39M","-0.49%"
"2023- 05- 09","7,397.17","7,415.01","7,419.90","7,358.45","63.46M","-0.59%"
"2023- 05- 08","7,440.91","7,427.96","7,456.46","7,416.22","46.79M","0.11%"
"2023- 05- 05","7,432.93","7,388.01","7,437.60","7,354.60","70.69M","1.26%"
"2023- 05- 04","7,340.77","7,381.40","7,393.02","7,316.14","79.97M","-0.85%"
"2023- 05- 03","7,403.83","7,410.56","7,445.95","7,395.82","61.11M","0.28%"
"2023- 05- 02","7,383.20","7,466.82","7,505.92","7,374.06","83.04M","-1.45%"
"2023- 04- 28","7,491.50","7,498.62","7,505.05","7,403.20","87.01M","0.10%"
"2023- 04- 27","7,483.84","7,450.10","7,507.26","7,446.66","78.10M","0.23%"
"2023- 04- 26","7,466.66","7,496.48","7,508.13","7,427.53","91.91M","-0.86%"
"2023- 04- 25","7,531.61","7,528.15","7,541.72","7,504.26","73.95M","-0.56%"
"2023- 04- 24","7,573.86","7,545.60","7,581.26","7,545.60","63.57M","-0.04%"
"2023- 04- 21","7,577.00","7,551.50","7,577.00","7,518.32","73.19M","0.51%"
"2023- 04- 20","7,538.71","7,541.68","7,546.07","7,506.92","72.89M","-0.14%"
"2023- 04- 19","7,549.44","7,530.54","7,558.95","7,513.77","63.09M","0.21%"
"2023- 04- 18","7,533.63","7,509.00","7,559.35","7,509.00","67.64M","0.47%"
"2023- 04- 17","7,498.18","7,535.39","7,552.00","7,498.07","67.75M","-0.28%"
"2023- 04- 14","7,519.61","7,500.77","7,533.41","7,491.43","71.86M","0.52%"
"2023- 04- 13","7,480.83","7,450.76","7,485.59","7,450.76","59.15M","1.13%"
"2023- 04- 12","7,396.94","7,396.81","7,463.67","7,379.79","63.58M","0.09%"
"2023- 04- 11","7,390.28","7,381.77","7,403.67","7,370.09","73.19M","0.89%"
"2023- 04- 06","7,324.75","7,328.57","7,344.34","7,312.61","67.27M","0.12%"
"2023- 04- 05","7,316.30","7,350.03","7,359.40","7,300.33","76.91M","-0.39%"
"2023- 04- 04","7,344.96","7,375.79","7,399.59","7,344.34","66.32M","-0.01%"
"2023- 04- 03","7,345.96","7,341.69","7,362.39","7,332.64","64.07M","0.32%"
"2023- 03- 31","7,322.39","7,271.19","7,341.79","7,264.82","84.34M","0.81%"
"2023- 03- 30","7,263.37","7,222.69","7,292.39","7,222.69","73.85M","1.06%"
"2023- 03- 29","7,186.99","7,141.05","7,201.25","7,125.12","78.05M","1.39%"
"2023- 03- 28","7,088.34","7,145.66","7,154.56","7,066.27","71.63M","0.14%"
"2023- 03- 27","7,078.27","7,103.53","7,119.59","7,039.09","80.20M","0.90%"
"2023- 03- 24","7,015.10","7,108.16","7,108.66","6,953.58","117.53M","-1.74%"
"2023- 03- 23","7,139.25","7,118.14","7,149.92","7,073.50","71.14M","0.11%"
"2023- 03- 22","7,131.12","7,105.32","7,157.73","7,080.18","65.19M","0.26%"
"2023- 03- 21","7,112.91","7,089.01","7,150.33","7,083.81","94.86M","1.42%"
"2023- 03- 20","7,013.14","6,900.90","7,049.76","6,796.21","121.32M","1.27%"
"2023- 03- 17","6,925.40","7,086.10","7,104.75","6,895.73","203.83M","-1.43%"
"2023- 03- 16","7,025.72","6,987.63","7,063.31","6,876.61","132.83M","2.03%"
"2023- 03- 15","6,885.71","7,123.20","7,123.20","6,861.63","174.80M","-3.58%"
"2023- 03- 14","7,141.57","7,029.22","7,162.57","6,989.96","100.86M","1.86%"
"2023- 03- 13","7,011.50","7,211.44","7,211.44","6,979.55","141.25M","-2.90%"
"2023- 03- 10","7,220.67","7,193.37","7,256.48","7,166.89","99.78M","-1.30%"
"2023- 03- 09","7,315.88","7,317.43","7,333.22","7,274.05","64.74M","-0.12%"
"2023- 03- 08","7,324.76","7,305.92","7,346.62","7,305.92","56.91M","-0.20%"
"2023- 03- 07","7,339.27","7,355.87","7,398.03","7,336.20","64.09M","-0.46%"
"2023- 03- 06","7,373.21","7,385.75","7,401.15","7,349.98","68.68M","0.34%"
"2023- 03- 03","7,348.12","7,313.48","7,358.04","7,308.15","67.66M","0.88%"
"2023- 03- 02","7,284.22","7,176.41","7,286.24","7,169.66","70.46M","0.69%"
"2023- 03- 01","7,234.25","7,279.34","7,327.29","7,219.40","79.25M","-0.46%"
"2023- 02- 28","7,267.93","7,253.54","7,317.98","7,249.47","102.73M","-0.38%"
"2023- 02- 27","7,295.55","7,243.03","7,324.03","7,243.03","69.31M","1.51%"
"2023- 02- 24","7,187.27","7,359.76","7,366.07","7,187.27","94.52M","-1.78%"
"2023- 02- 23","7,317.43","7,309.03","7,357.68","7,301.42","79.94M","0.25%"
"2023- 02- 22","7,299.26","7,282.49","7,307.82","7,231.63","83.81M","-0.13%"
"2023- 02- 21","7,308.65","7,319.93","7,342.68","7,241.21","68.75M","-0.37%"
"2023- 02- 20","7,335.61","7,361.21","7,363.41","7,318.73","48.62M","-0.16%"
"2023- 02- 17","7,347.72","7,311.14","7,368.00","7,267.77","80.23M","-0.25%"
"2023- 02- 16","7,366.16","7,346.30","7,387.29","7,325.75","91.73M","0.89%"
"2023- 02- 15","7,300.86","7,206.83","7,318.78","7,200.73","75.50M","1.21%"
"2023- 02- 14","7,213.81","7,225.30","7,271.48","7,204.51","73.28M","0.07%"
"2023- 02- 13","7,208.59","7,147.48","7,213.94","7,138.91","57.94M","1.11%"
"2023- 02- 10","7,129.73","7,165.41","7,182.92","7,074.63","79.15M","-0.82%"
"2023- 02- 09","7,188.36","7,179.64","7,225.88","7,179.64","81.78M","0.96%"
"2023- 02- 08","7,119.83","7,181.58","7,190.86","7,119.83","84.75M","-0.18%"
