"날짜","종가","시가","고가","저가","거래량","변동 %"
"2011- 06- 03","166.29","166.75","167.03","165.82","","-0.22%"
"2011- 06- 02","166.66","166.45","167.26","166.23","","0.13%"
"2011- 06- 01","166.44","166.53","166.62","165.88","","-0.02%"
"2011- 05- 31","166.47","166.67","166.67","165.83","","-0.09%"
"2011- 05- 30","166.62","166.76","166.77","166.06","","-0.05%"
"2011- 05- 27","166.70","167.81","167.81","166.14","","-0.69%"
"2011- 05- 26","167.86","168.51","168.59","167.65","","-1.07%"
"2011- 05- 25","169.68","168.32","169.74","167.95","","0.85%"
"2011- 05- 24","168.25","168.86","169.12","168.03","","-0.32%"
"2011- 05- 23","168.79","166.81","168.99","166.81","","1.22%"
"2011- 05- 20","166.76","167.00","167.00","166.37","","-0.16%"
"2011- 05- 19","167.03","167.38","167.38","166.47","","-0.14%"
"2011- 05- 18","167.27","167.27","167.36","166.91","","-0.02%"
"2011- 05- 17","167.31","167.81","168.19","167.09","","-0.26%"
"2011- 05- 16","167.75","167.33","168.59","167.33","","0.28%"
"2011- 05- 13","167.28","167.45","168.09","166.72","","-0.13%"
"2011- 05- 12","167.49","166.72","167.49","166.43","","1.01%"
"2011- 05- 11","165.82","166.46","166.46","165.37","","-0.55%"
"2011- 05- 10","166.73","166.48","166.80","166.41","","0.11%"
"2011- 05- 09","166.54","167.22","167.22","166.09","","-0.38%"
"2011- 05- 06","167.18","166.61","167.90","166.61","","0.35%"
"2011- 05- 05","166.59","165.88","166.59","165.70","","0.46%"
"2011- 05- 04","165.82","165.25","165.82","165.12","","0.36%"
"2011- 05- 03","165.23","164.25","165.23","164.25","","0.64%"
"2011- 05- 02","164.18","164.87","164.87","163.94","","-0.26%"
"2011- 04- 29","164.61","165.07","165.91","164.61","","-0.34%"
"2011- 04- 28","165.17","165.53","165.66","164.66","","-0.28%"
"2011- 04- 27","165.63","166.03","166.56","165.56","","-0.24%"
"2011- 04- 26","166.03","165.49","167.01","165.49","","0.14%"
"2011- 04- 25","165.80","166.20","166.26","165.50","","-0.20%"
"2011- 04- 22","166.13","166.92","166.92","165.71","","-0.11%"
"2011- 04- 21","166.31","165.29","166.62","165.17","","0.72%"
"2011- 04- 20","165.12","166.22","166.73","165.12","","-0.61%"
"2011- 04- 19","166.13","166.79","167.75","166.13","","-0.35%"
"2011- 04- 18","166.72","166.50","167.30","166.32","","0.10%"
"2011- 04- 15","166.55","166.37","167.23","166.16","","0.18%"
"2011- 04- 14","166.25","166.32","167.45","166.22","","-0.19%"
"2011- 04- 13","166.57","166.97","167.78","166.19","","-0.35%"
"2011- 04- 12","167.16","166.47","167.42","166.26","","0.43%"
"2011- 04- 11","166.44","165.69","166.44","165.69","","0.49%"
"2011- 04- 08","165.63","166.17","166.49","165.51","","-0.50%"
"2011- 04- 07","166.47","165.93","166.80","165.49","","0.35%"
"2011- 04- 06","165.89","166.41","166.41","165.63","","-0.12%"
"2011- 04- 05","166.09","166.31","167.10","166.09","","-0.20%"
"2011- 04- 04","166.43","166.16","166.63","165.28","","0.25%"
"2011- 04- 01","166.01","167.34","167.75","165.75","","-0.85%"
"2011- 03- 31","167.44","168.31","168.40","167.03","","-0.52%"
"2011- 03- 30","168.31","169.42","169.42","167.71","","-0.70%"
"2011- 03- 29","169.49","169.64","170.21","169.15","","-0.12%"
"2011- 03- 28","169.70","169.63","170.27","169.51","","0.15%"
"2011- 03- 25","169.44","170.53","170.53","169.44","","-0.34%"
"2011- 03- 24","170.02","171.27","171.64","169.88","","-0.84%"
"2011- 03- 23","171.46","171.05","171.95","170.79","","0.18%"
"2011- 03- 22","171.16","170.82","171.56","170.82","","0.20%"
"2011- 03- 21","170.82","171.62","172.12","170.75","","-0.29%"
"2011- 03- 18","171.31","172.50","172.53","171.31","","-0.75%"
"2011- 03- 17","172.61","173.19","174.38","172.52","","-0.50%"
"2011- 03- 16","173.47","172.77","173.47","172.05","","0.23%"
"2011- 03- 15","173.08","171.20","173.37","170.83","","1.07%"
"2011- 03- 14","171.24","171.15","173.05","170.69","","-0.05%"
"2011- 03- 11","171.32","171.27","171.66","170.71","","-0.11%"
"2011- 03- 10","171.51","169.90","171.51","169.88","","0.88%"
"2011- 03- 09","170.02","169.94","170.38","169.50","","0.12%"
"2011- 03- 08","169.82","170.36","170.67","169.82","","-0.53%"
"2011- 03- 07","170.72","170.66","171.14","170.25","","0.30%"
"2011- 03- 04","170.21","169.50","170.33","169.50","","0.05%"
"2011- 03- 03","170.12","170.99","171.66","170.12","","-0.44%"
"2011- 03- 02","170.87","171.52","172.50","170.83","","-0.37%"
"2011- 03- 01","171.50","171.56","171.56","170.95","","0.15%"
"2011- 02- 28","171.25","171.34","172.09","171.06","","-0.08%"
"2011- 02- 25","171.39","172.06","172.15","171.16","","-0.40%"
"2011- 02- 24","172.07","171.63","172.86","171.13","","0.16%"
"2011- 02- 23","171.80","171.65","172.76","170.62","","0.19%"
"2011- 02- 22","171.48","170.85","172.27","170.69","","0.61%"
"2011- 02- 21","170.44","168.90","170.59","168.90","","0.76%"
"2011- 02- 18","169.15","169.57","169.85","169.15","","-0.06%"
"2011- 02- 17","169.26","169.12","169.82","169.07","","-0.22%"
"2011- 02- 16","169.63","170.54","171.07","169.63","","-0.41%"
"2011- 02- 15","170.32","170.48","170.86","169.82","","-0.04%"
"2011- 02- 14","170.38","170.13","170.86","169.69","","-0.32%"
"2011- 02- 11","170.92","169.64","171.69","169.08","","0.61%"
"2011- 02- 10","169.88","168.72","170.78","168.41","","0.84%"
"2011- 02- 09","168.47","167.68","168.67","167.60","","0.28%"
"2011- 02- 08","168.00","167.96","168.57","167.92","","-0.10%"
"2011- 02- 07","168.16","170.02","170.02","168.16","","-0.99%"
"2011- 02- 04","169.85","169.85","169.85","169.85","","0.00%"
"2011- 02- 03","169.85","169.85","169.85","169.85","","0.00%"
"2011- 02- 02","169.85","169.72","169.93","169.72","","0.57%"
"2011- 02- 01","168.88","169.68","169.69","168.88","","-0.40%"
"2011- 01- 31","169.55","169.66","170.93","169.45","","0.01%"
"2011- 01- 28","169.54","169.35","169.54","168.68","","0.14%"
"2011- 01- 27","169.31","169.43","169.90","168.75","","-0.19%"
"2011- 01- 26","169.63","170.23","170.32","169.63","","-0.48%"
"2011- 01- 25","170.44","169.93","170.44","169.62","","0.29%"
"2011- 01- 24","169.95","169.89","170.67","169.86","","0.04%"
"2011- 01- 21","169.89","170.77","170.81","169.62","","-0.50%"
"2011- 01- 20","170.75","169.03","171.07","169.03","","1.02%"
"2011- 01- 19","169.03","168.84","169.39","168.37","","0.11%"
"2011- 01- 18","168.84","169.19","169.93","168.74","","-0.21%"
"2011- 01- 17","169.19","169.21","169.77","168.58","","-0.02%"
"2011- 01- 14","169.23","168.37","169.87","168.04","","0.50%"
"2011- 01- 13","168.39","168.03","169.02","167.73","","-0.31%"
"2011- 01- 12","168.91","169.88","169.91","168.40","","-0.71%"
"2011- 01- 11","170.11","169.81","170.71","169.46","","0.14%"
"2011- 01- 10","169.88","169.60","170.84","168.95","","0.34%"
"2011- 01- 07","169.31","169.54","169.98","168.78","","-0.05%"
"2011- 01- 06","169.40","169.72","170.76","168.81","","-0.20%"
"2011- 01- 05","169.74","170.36","171.39","169.74","","-0.36%"
"2011- 01- 04","170.35","170.85","170.85","169.55","","-0.19%"
"2011- 01- 03","170.67","170.06","171.72","170.06","","0.32%"
"2010- 12- 31","170.13","171.30","171.53","169.79","","-0.68%"
"2010- 12- 30","171.29","173.10","173.22","170.98","","-0.85%"
"2010- 12- 29","172.75","172.75","173.55","172.55","","-0.01%"
"2010- 12- 28","172.76","173.47","173.72","172.76","","-0.31%"
"2010- 12- 27","173.29","173.69","174.11","173.10","","-0.22%"
"2010- 12- 24","173.68","173.25","173.87","172.95","","0.20%"
"2010- 12- 23","173.34","173.65","173.94","172.84","","-0.18%"
"2010- 12- 22","173.65","173.59","174.34","173.00","","0.01%"
"2010- 12- 21","173.63","173.06","173.79","172.72","","0.33%"
"2010- 12- 20","173.06","173.68","175.91","172.27","","-0.36%"
"2010- 12- 17","173.69","173.50","173.69","172.43","","0.18%"
"2010- 12- 16","173.37","173.58","174.52","172.51","","-0.13%"
"2010- 12- 15","173.59","171.16","174.03","171.16","","1.43%"
"2010- 12- 14","171.14","171.75","171.85","170.62","","-0.44%"
"2010- 12- 13","171.89","171.92","172.28","171.15","","0.04%"
"2010- 12- 10","171.82","171.07","172.23","170.59","","0.40%"
"2010- 12- 09","171.14","171.60","171.97","170.76","","-0.24%"
"2010- 12- 08","171.55","170.44","172.37","170.44","","0.85%"
"2010- 12- 07","170.11","171.10","171.17","169.96","","-0.65%"
"2010- 12- 06","171.23","170.75","171.23","169.76","","0.28%"
"2010- 12- 03","170.75","172.56","172.56","170.55","","-1.09%"
"2010- 12- 02","172.64","172.75","173.55","171.51","","0.03%"
"2010- 12- 01","172.59","173.69","173.91","172.03","","-0.67%"
"2010- 11- 30","173.76","174.94","174.95","172.38","","-0.70%"
"2010- 11- 29","174.99","173.25","175.00","172.70","","0.95%"
"2010- 11- 26","173.34","172.07","175.25","171.18","","0.93%"
"2010- 11- 25","171.75","172.46","172.93","170.69","","-0.45%"
"2010- 11- 24","172.53","175.03","176.13","171.16","","-1.56%"
"2010- 11- 23","175.26","169.90","176.62","169.90","","3.29%"
"2010- 11- 22","169.67","170.52","170.69","169.28","","-0.49%"
"2010- 11- 19","170.50","170.47","171.12","170.04","","0.01%"
"2010- 11- 18","170.49","171.75","172.25","170.38","","-0.88%"
"2010- 11- 17","172.01","170.56","172.80","170.56","","0.98%"
"2010- 11- 16","170.34","171.02","171.04","169.49","","-0.33%"
"2010- 11- 15","170.91","170.00","171.06","169.50","","0.61%"
"2010- 11- 12","169.88","167.56","170.02","167.56","","1.25%"
"2010- 11- 11","167.78","167.50","167.78","166.88","","0.22%"
"2010- 11- 10","167.41","167.79","168.35","167.13","","-0.42%"
"2010- 11- 09","168.12","167.32","168.26","166.74","","0.65%"
"2010- 11- 08","167.04","166.52","167.50","166.50","","0.33%"
"2010- 11- 05","166.49","166.28","166.70","165.87","","0.15%"
"2010- 11- 04","166.24","166.07","166.53","165.54","","-0.02%"
"2010- 11- 03","166.28","166.43","166.63","165.97","","-0.09%"
"2010- 11- 02","166.43","167.07","167.16","166.27","","-0.44%"
"2010- 11- 01","167.16","168.69","168.69","166.81","","-0.84%"
"2010- 10- 29","168.57","168.00","168.76","167.25","","0.31%"
"2010- 10- 28","168.05","169.27","170.47","167.84","","-0.86%"
"2010- 10- 27","169.51","168.95","170.05","168.18","","0.34%"
"2010- 10- 26","168.93","167.94","168.93","167.79","","0.80%"
"2010- 10- 25","167.59","169.14","169.14","167.25","","-0.92%"
"2010- 10- 22","169.14","169.78","170.81","168.68","","-0.38%"
"2010- 10- 21","169.79","168.80","170.15","168.33","","0.62%"
"2010- 10- 20","168.74","169.66","172.09","168.74","","-0.56%"
"2010- 10- 19","169.69","167.94","170.42","167.62","","0.89%"
"2010- 10- 18","168.19","167.58","168.93","167.49","","0.51%"
"2010- 10- 15","167.33","167.00","168.16","167.00","","0.04%"
"2010- 10- 14","167.26","168.32","168.32","166.75","","-0.43%"
"2010- 10- 13","167.99","169.46","169.46","167.58","","-0.89%"
"2010- 10- 12","169.50","167.57","169.84","167.57","","1.14%"
"2010- 10- 11","167.59","168.14","168.45","166.53","","-0.30%"
"2010- 10- 08","168.09","166.68","168.28","166.68","","0.74%"
"2010- 10- 07","166.85","166.81","167.95","166.76","","-0.16%"
"2010- 10- 06","167.12","167.84","168.09","167.05","","-1.11%"
"2010- 10- 05","168.99","167.88","172.00","167.88","","0.74%"
"2010- 10- 04","167.75","167.89","170.20","167.61","","-0.77%"
"2010- 10- 01","169.06","170.04","170.40","169.01","","-0.78%"
"2010- 09- 30","170.39","170.42","170.92","170.26","","0.00%"
"2010- 09- 29","170.39","171.28","172.42","170.26","","-0.49%"
"2010- 09- 28","171.23","171.44","171.99","171.19","","-0.06%"
"2010- 09- 27","171.33","172.24","172.24","170.88","","-0.57%"
"2010- 09- 24","172.31","172.21","172.95","171.92","","0.37%"
"2010- 09- 23","171.68","171.51","171.74","171.51","","0.07%"
"2010- 09- 22","171.56","173.04","173.18","171.56","","-0.86%"
"2010- 09- 21","173.04","172.95","173.28","172.94","","-0.06%"
"2010- 09- 20","173.15","172.83","173.50","172.65","","0.28%"
"2010- 09- 17","172.66","172.93","173.72","172.50","","-0.16%"
"2010- 09- 16","172.93","172.10","173.56","172.10","","0.52%"
"2010- 09- 15","172.03","172.03","173.20","171.64","","-0.01%"
"2010- 09- 14","172.05","171.57","172.60","171.24","","0.26%"
"2010- 09- 13","171.60","172.15","172.31","171.22","","-0.35%"
"2010- 09- 10","172.21","172.19","172.55","171.89","","0.03%"
"2010- 09- 09","172.16","172.59","172.83","171.76","","-0.21%"
"2010- 09- 08","172.53","173.48","173.90","172.45","","-0.53%"
"2010- 09- 07","173.45","172.69","173.80","172.69","","0.44%"
"2010- 09- 06","172.69","172.58","172.82","171.83","","0.05%"
"2010- 09- 03","172.61","173.22","173.60","172.53","","-0.42%"
"2010- 09- 02","173.33","174.21","174.33","173.15","","-0.33%"
"2010- 09- 01","173.91","176.06","176.21","173.83","","-1.25%"
"2010- 08- 31","176.12","175.23","176.38","175.23","","0.47%"
"2010- 08- 30","175.29","176.03","176.03","174.52","","-0.37%"
"2010- 08- 27","175.94","175.18","177.38","175.18","","0.45%"
"2010- 08- 26","175.16","176.10","176.69","174.84","","-0.51%"
"2010- 08- 25","176.06","175.37","176.38","175.37","","0.35%"
"2010- 08- 24","175.45","174.02","175.63","174.02","","0.91%"
"2010- 08- 23","173.87","174.39","174.67","173.61","","-0.29%"
"2010- 08- 20","174.38","172.79","174.45","172.79","","0.93%"
"2010- 08- 19","172.77","173.04","173.45","172.37","","-0.06%"
"2010- 08- 18","172.88","173.20","173.52","172.30","","-0.16%"
"2010- 08- 17","173.16","174.51","174.51","172.91","","-0.76%"
"2010- 08- 16","174.49","174.25","176.65","174.21","","0.17%"
"2010- 08- 13","174.19","174.84","175.72","174.07","","-0.39%"
"2010- 08- 12","174.88","174.65","177.29","174.65","","0.19%"
"2010- 08- 11","174.55","172.65","174.83","172.65","","1.14%"
"2010- 08- 10","172.58","171.45","172.84","171.42","","0.64%"
"2010- 08- 09","171.49","171.62","171.88","170.78","","-0.07%"
"2010- 08- 06","171.61","172.27","172.80","171.50","","-0.45%"
"2010- 08- 05","172.38","172.55","172.96","172.08","","0.00%"
"2010- 08- 04","172.38","172.42","173.06","172.22","","-0.05%"
"2010- 08- 03","172.47","173.24","173.24","171.38","","-0.44%"
"2010- 08- 02","173.23","174.63","174.63","173.05","","-0.78%"
"2010- 07- 30","174.60","175.06","175.50","174.51","","-0.27%"
"2010- 07- 29","175.07","175.00","175.87","174.79","","0.06%"
"2010- 07- 28","174.97","174.53","175.50","174.53","","0.26%"
"2010- 07- 27","174.51","175.83","175.83","174.20","","-0.68%"
"2010- 07- 26","175.71","176.87","176.87","175.50","","-0.62%"
"2010- 07- 23","176.81","177.52","177.52","176.03","","-0.44%"
"2010- 07- 22","177.59","177.75","178.56","177.56","","-0.07%"
"2010- 07- 21","177.72","178.12","178.12","176.72","","-0.22%"
"2010- 07- 20","178.12","179.24","179.84","177.91","","-0.52%"
"2010- 07- 19","179.05","177.67","180.03","177.67","","0.80%"
"2010- 07- 16","177.63","177.44","178.00","176.57","","0.12%"
"2010- 07- 15","177.42","177.07","178.55","177.07","","-0.10%"
"2010- 07- 14","177.59","179.16","179.16","176.12","","-0.85%"
"2010- 07- 13","179.11","177.79","179.35","176.57","","0.70%"
"2010- 07- 12","177.87","176.97","177.89","176.13","","0.56%"
"2010- 07- 09","176.88","177.91","177.94","176.31","","-0.86%"
"2010- 07- 08","178.41","180.32","180.32","178.38","","-0.99%"
"2010- 07- 07","180.20","180.31","180.97","178.96","","-0.06%"
"2010- 07- 06","180.30","180.62","182.12","180.25","","-0.14%"
"2010- 07- 05","180.55","181.36","181.91","180.02","","-0.58%"
"2010- 07- 02","181.61","180.08","181.70","179.64","","0.29%"
"2010- 07- 01","181.09","180.91","182.81","180.49","","0.39%"
"2010- 06- 30","180.38","179.22","182.98","179.22","","0.69%"
"2010- 06- 29","179.15","176.99","179.57","176.75","","1.14%"
"2010- 06- 28","177.13","179.09","179.09","176.11","","-1.04%"
"2010- 06- 25","179.00","174.91","179.47","174.91","","2.36%"
"2010- 06- 24","174.87","174.37","174.95","173.67","","0.28%"
"2010- 06- 23","174.39","173.87","175.48","173.69","","0.35%"
"2010- 06- 22","173.78","173.18","175.06","172.75","","0.35%"
"2010- 06- 21","173.18","176.32","176.32","171.63","","-2.02%"
"2010- 06- 18","176.75","178.16","178.20","176.42","","-0.48%"
"2010- 06- 17","177.60","177.27","178.45","177.05","","0.17%"
"2010- 06- 16","177.29","176.40","177.67","176.40","","0.12%"
"2010- 06- 15","177.08","178.24","180.03","177.08","","-0.92%"
"2010- 06- 14","178.73","180.05","180.93","178.67","","-2.01%"
"2010- 06- 11","182.39","183.05","183.11","180.11","","-0.40%"
"2010- 06- 10","183.13","182.74","186.23","182.35","","0.21%"
"2010- 06- 09","182.74","180.75","183.26","180.14","","1.17%"
"2010- 06- 08","180.62","180.97","181.60","179.76","","-0.12%"
"2010- 06- 07","180.84","175.94","182.06","175.94","","2.76%"
"2010- 06- 04","175.98","175.54","177.21","175.23","","0.22%"
"2010- 06- 03","175.59","178.10","178.19","175.33","","-1.46%"
"2010- 06- 02","178.19","178.11","178.19","178.03","","0.03%"
"2010- 06- 01","178.14","176.17","178.25","175.55","","1.16%"
"2010- 05- 31","176.10","174.91","177.53","174.91","","0.66%"
"2010- 05- 28","174.94","179.12","179.12","174.43","","-2.38%"
"2010- 05- 27","179.21","183.65","183.67","178.28","","-2.36%"
"2010- 05- 26","183.55","182.98","184.60","181.46","","0.19%"
"2010- 05- 25","183.20","177.97","187.22","177.97","","2.99%"
"2010- 05- 24","177.88","174.87","178.86","174.87","","1.69%"
"2010- 05- 21","174.92","174.94","174.99","174.89","","0.01%"
"2010- 05- 20","174.91","170.59","175.34","170.59","","2.51%"
"2010- 05- 19","170.62","168.01","171.16","168.01","","1.60%"
"2010- 05- 18","167.93","168.88","168.99","167.75","","-0.58%"
"2010- 05- 17","168.91","165.64","169.58","165.64","","1.96%"
"2010- 05- 14","165.67","165.64","166.78","165.23","","0.08%"
"2010- 05- 13","165.53","166.26","166.30","165.12","","-1.21%"
"2010- 05- 12","167.56","166.11","167.81","165.48","","0.84%"
"2010- 05- 11","166.17","165.89","166.58","164.74","","0.21%"
"2010- 05- 10","165.83","169.31","169.31","165.12","","-2.04%"
"2010- 05- 07","169.28","167.15","171.33","167.15","","1.27%"
"2010- 05- 06","167.16","163.37","167.60","163.37","","2.29%"
"2010- 05- 05","163.42","163.41","163.42","163.37","","0.01%"
"2010- 05- 04","163.41","163.95","163.95","162.84","","-0.29%"
"2010- 05- 03","163.89","162.49","164.14","162.33","","0.91%"
"2010- 04- 30","162.42","163.39","163.39","162.24","","-0.56%"
"2010- 04- 29","163.34","163.82","163.82","163.22","","-0.38%"
"2010- 04- 28","163.96","162.78","164.60","162.78","","0.78%"
"2010- 04- 27","162.69","161.76","163.26","161.62","","0.56%"
"2010- 04- 26","161.78","162.22","162.22","161.56","","-0.40%"
"2010- 04- 23","162.43","162.41","162.92","162.36","","0.04%"
"2010- 04- 22","162.37","162.28","163.04","162.18","","0.07%"
"2010- 04- 21","162.25","163.78","163.78","162.15","","-0.92%"
"2010- 04- 20","163.75","163.83","163.85","163.17","","-0.05%"
"2010- 04- 19","163.83","162.67","163.94","162.67","","0.69%"
"2010- 04- 16","162.70","162.55","163.53","162.36","","0.23%"
"2010- 04- 15","162.32","162.92","162.92","162.30","","-0.34%"
"2010- 04- 14","162.88","164.73","164.73","162.78","","-1.08%"
"2010- 04- 13","164.66","163.32","164.91","163.20","","0.75%"
"2010- 04- 12","163.44","163.79","163.80","162.94","","-0.21%"
"2010- 04- 09","163.78","164.64","164.64","163.75","","-0.52%"
"2010- 04- 08","164.63","164.44","164.88","164.27","","0.24%"
"2010- 04- 07","164.24","164.51","164.62","164.21","","-0.31%"
"2010- 04- 06","164.75","164.48","164.81","164.33","","0.14%"
"2010- 04- 05","164.52","165.09","165.28","164.43","","-0.27%"
"2010- 04- 02","164.96","165.00","165.00","164.31","","-0.02%"
"2010- 04- 01","165.00","165.81","165.81","164.85","","-0.46%"
"2010- 03- 31","165.76","165.69","166.27","165.57","","-0.02%"
"2010- 03- 30","165.80","166.40","166.40","165.37","","-0.32%"
"2010- 03- 29","166.33","166.75","167.32","166.17","","-0.31%"
"2010- 03- 26","166.84","167.42","167.76","166.77","","-0.30%"
"2010- 03- 25","167.35","166.57","167.53","166.57","","0.39%"
"2010- 03- 24","166.70","166.56","166.86","166.22","","0.08%"
"2010- 03- 23","166.56","166.32","166.59","165.52","","0.12%"
"2010- 03- 22","166.36","166.09","166.74","166.09","","0.18%"
"2010- 03- 19","166.06","166.22","166.25","165.51","","0.16%"
"2010- 03- 18","165.79","165.21","166.13","165.05","","0.34%"
"2010- 03- 17","165.22","166.23","166.27","165.22","","-0.59%"
"2010- 03- 16","166.20","166.12","166.39","165.56","","-0.02%"
"2010- 03- 15","166.23","165.46","166.56","165.09","","0.50%"
"2010- 03- 12","165.41","165.87","166.13","165.05","","-0.26%"
"2010- 03- 11","165.84","165.50","166.62","165.00","","0.21%"
"2010- 03- 10","165.49","166.22","166.41","165.33","","-0.43%"
"2010- 03- 09","166.20","165.73","166.52","165.54","","0.18%"
"2010- 03- 08","165.90","166.26","166.55","165.84","","-0.70%"
"2010- 03- 05","167.07","167.59","167.87","165.97","","-0.48%"
"2010- 03- 04","167.88","167.39","168.09","167.28","","0.32%"
"2010- 03- 03","167.34","168.35","168.35","167.27","","-0.23%"
"2010- 03- 02","167.73","169.05","169.17","167.73","","-0.78%"
"2010- 03- 01","169.05","169.64","170.05","169.05","","-0.52%"
"2010- 02- 26","169.94","170.54","170.81","169.68","","-0.61%"
"2010- 02- 25","170.98","169.06","171.26","168.57","","0.91%"
"2010- 02- 24","169.44","169.25","169.85","168.30","","-0.11%"
"2010- 02- 23","169.63","168.36","169.63","167.87","","0.75%"
"2010- 02- 22","168.37","168.48","168.84","167.63","","-0.12%"
"2010- 02- 19","168.57","167.88","170.15","167.88","","0.41%"
"2010- 02- 18","167.89","167.47","168.77","166.93","","0.02%"
"2010- 02- 17","167.86","167.86","167.86","166.97","","0.00%"
"2010- 02- 16","167.86","167.89","169.35","167.86","","-0.02%"
"2010- 02- 15","167.89","167.89","167.89","167.89","","-0.46%"
"2010- 02- 12","168.66","168.82","169.59","168.50","","-0.31%"
"2010- 02- 11","169.19","170.18","170.37","168.69","","-0.58%"
"2010- 02- 10","170.17","169.54","170.32","169.17","","0.41%"
"2010- 02- 09","169.47","171.83","172.08","169.47","","-1.29%"
"2010- 02- 08","171.68","171.16","172.25","171.16","","0.20%"
"2010- 02- 05","171.33","167.97","172.51","167.97","","2.01%"
"2010- 02- 04","167.96","168.25","169.47","167.96","","-0.18%"
"2010- 02- 03","168.26","169.87","169.87","167.66","","-0.97%"
"2010- 02- 02","169.90","170.81","170.82","169.39","","-0.54%"
"2010- 02- 01","170.83","169.91","172.16","169.83","","0.63%"
"2010- 01- 29","169.76","168.77","170.17","168.37","","1.00%"
"2010- 01- 28","168.08","170.06","170.50","168.08","","-1.32%"
"2010- 01- 27","170.33","170.01","171.03","169.29","","0.19%"
"2010- 01- 26","170.00","168.03","170.94","167.42","","1.18%"
"2010- 01- 25","168.01","168.63","169.02","167.87","","-0.60%"
"2010- 01- 22","169.03","167.58","169.31","167.49","","0.78%"
"2010- 01- 21","167.72","167.32","167.72","166.49","","0.06%"
"2010- 01- 20","167.62","165.56","167.62","165.08","","1.26%"
"2010- 01- 19","165.54","164.74","165.58","164.37","","0.49%"
"2010- 01- 18","164.74","164.18","165.38","164.18","","0.11%"
"2010- 01- 15","164.56","164.48","164.82","164.17","","0.04%"
"2010- 01- 14","164.50","164.37","164.62","163.78","","0.04%"
"2010- 01- 13","164.43","164.16","165.60","163.87","","0.16%"
"2010- 01- 12","164.16","164.03","165.13","163.69","","0.01%"
"2010- 01- 11","164.14","164.73","164.81","163.39","","-0.67%"
"2010- 01- 08","165.25","166.29","166.63","165.23","","-0.86%"
"2010- 01- 07","166.69","165.36","166.69","165.17","","0.79%"
"2010- 01- 06","165.38","167.02","167.69","165.38","","-0.89%"
"2010- 01- 05","166.87","168.56","168.61","166.45","","-0.92%"
"2010- 01- 04","168.42","170.51","170.51","168.31","","-1.40%"
"2010- 01- 01","170.81","170.81","170.81","170.81","","0.00%"
"2009- 12- 31","170.81","171.19","171.23","170.77","","-0.12%"
"2009- 12- 30","171.01","170.94","171.75","170.13","","0.08%"
"2009- 12- 29","170.88","171.07","171.79","170.60","","-0.20%"
"2009- 12- 28","171.22","171.88","172.26","170.81","","-0.52%"
"2009- 12- 25","172.11","172.08","172.13","172.06","","0.01%"
"2009- 12- 24","172.09","172.60","173.12","172.09","","-0.20%"
"2009- 12- 23","172.44","172.74","173.71","172.44","","-0.25%"
"2009- 12- 22","172.88","173.70","174.08","172.47","","-0.43%"
"2009- 12- 21","173.63","171.56","173.63","171.56","","0.97%"
"2009- 12- 18","171.97","172.15","174.19","171.97","","-0.12%"
"2009- 12- 17","172.17","170.39","173.27","170.39","","0.88%"
"2009- 12- 16","170.67","170.12","171.67","170.12","","0.51%"
"2009- 12- 15","169.81","170.18","170.69","169.81","","-0.09%"
"2009- 12- 14","169.96","169.95","171.08","168.96","","-0.31%"
"2009- 12- 11","170.49","170.76","171.11","170.00","","-0.12%"
"2009- 12- 10","170.70","170.00","170.88","169.68","","0.42%"
"2009- 12- 09","169.98","168.69","170.63","168.69","","0.37%"
"2009- 12- 08","169.35","170.06","170.19","169.11","","-0.08%"
"2009- 12- 07","169.49","168.39","169.92","168.39","","0.48%"
"2009- 12- 04","168.68","168.46","169.05","168.42","","0.09%"
"2009- 12- 03","168.52","168.36","169.63","168.19","","-0.22%"
"2009- 12- 02","168.89","169.74","169.99","168.89","","-0.24%"
"2009- 12- 01","169.30","170.40","170.80","169.16","","-0.81%"
"2009- 11- 30","170.68","171.39","171.52","169.58","","-0.81%"
"2009- 11- 27","172.07","169.74","172.41","169.67","","1.35%"
"2009- 11- 26","169.77","169.15","170.26","168.78","","0.44%"
"2009- 11- 25","169.03","169.13","169.57","168.84","","-0.09%"
"2009- 11- 24","169.19","168.75","169.80","168.42","","0.28%"
"2009- 11- 23","168.72","169.75","170.26","168.60","","-0.60%"
"2009- 11- 20","169.73","170.24","171.24","169.67","","-0.30%"
"2009- 11- 19","170.24","169.11","170.24","168.85","","0.71%"
"2009- 11- 18","169.04","169.19","169.19","168.51","","-0.18%"
"2009- 11- 17","169.34","168.88","169.58","168.31","","0.49%"
"2009- 11- 16","168.52","169.11","169.71","168.52","","-0.55%"
"2009- 11- 13","169.46","170.00","170.35","168.59","","-0.35%"
"2009- 11- 12","170.06","169.13","170.10","169.10","","0.33%"
"2009- 11- 11","169.50","169.63","170.33","168.81","","-0.39%"
"2009- 11- 10","170.16","169.20","170.31","169.11","","0.57%"
"2009- 11- 09","169.19","170.72","170.87","168.97","","-1.11%"
"2009- 11- 06","171.09","172.09","172.62","170.42","","-0.66%"
"2009- 11- 05","172.22","171.97","173.25","171.66","","0.24%"
"2009- 11- 04","171.81","174.49","174.49","171.81","","-1.55%"
"2009- 11- 03","174.52","173.64","174.52","171.93","","0.43%"
"2009- 11- 02","173.77","173.92","175.20","172.83","","-0.02%"
"2009- 10- 30","173.80","173.58","174.09","172.26","","0.09%"
